doctor_id,drug_name,prescribed,age,gender,specialty_x,years_experience,location,hospital_affiliation,num_patients_per_day,prescription_volume,attended_drug_seminar,received_sample,drug_price_sensitivity,trust_in_pharma,brand_name,generic_drug_name,manufacturer,drug_type,average_cost_eur,efficacy_rating,side_effect_score,marketing_push,specialty_y
DOC0417,Drug_A,No,39,Female,General Physician,12,Suburban,No,26,204,No,Yes,4,5,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0417,Drug_B,Yes,39,Female,General Physician,12,Suburban,No,26,204,No,Yes,4,5,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0417,Drug_C,Yes,39,Female,General Physician,12,Suburban,No,26,204,No,Yes,4,5,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0417,Drug_D,No,39,Female,General Physician,12,Suburban,No,26,204,No,Yes,4,5,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0417,Drug_E,Yes,39,Female,General Physician,12,Suburban,No,26,204,No,Yes,4,5,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0417,Drug_F,No,39,Female,General Physician,12,Suburban,No,26,204,No,Yes,4,5,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0417,Drug_G,Yes,39,Female,General Physician,12,Suburban,No,26,204,No,Yes,4,5,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0417,Drug_H,No,39,Female,General Physician,12,Suburban,No,26,204,No,Yes,4,5,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0417,Drug_I,No,39,Female,General Physician,12,Suburban,No,26,204,No,Yes,4,5,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0417,Drug_J,Yes,39,Female,General Physician,12,Suburban,No,26,204,No,Yes,4,5,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0418,Drug_A,No,48,Other,Cardiologist,37,Urban,Yes,46,228,Yes,No,5,2,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0418,Drug_B,Yes,48,Other,Cardiologist,37,Urban,Yes,46,228,Yes,No,5,2,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0418,Drug_C,Yes,48,Other,Cardiologist,37,Urban,Yes,46,228,Yes,No,5,2,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0418,Drug_D,No,48,Other,Cardiologist,37,Urban,Yes,46,228,Yes,No,5,2,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0418,Drug_E,Yes,48,Other,Cardiologist,37,Urban,Yes,46,228,Yes,No,5,2,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0418,Drug_F,No,48,Other,Cardiologist,37,Urban,Yes,46,228,Yes,No,5,2,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0418,Drug_G,Yes,48,Other,Cardiologist,37,Urban,Yes,46,228,Yes,No,5,2,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0418,Drug_H,Yes,48,Other,Cardiologist,37,Urban,Yes,46,228,Yes,No,5,2,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0418,Drug_I,No,48,Other,Cardiologist,37,Urban,Yes,46,228,Yes,No,5,2,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0418,Drug_J,Yes,48,Other,Cardiologist,37,Urban,Yes,46,228,Yes,No,5,2,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0419,Drug_A,No,61,Other,Dermatologist,28,Urban,No,48,255,No,Yes,3,2,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0419,Drug_B,No,61,Other,Dermatologist,28,Urban,No,48,255,No,Yes,3,2,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0419,Drug_C,No,61,Other,Dermatologist,28,Urban,No,48,255,No,Yes,3,2,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0419,Drug_D,No,61,Other,Dermatologist,28,Urban,No,48,255,No,Yes,3,2,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0419,Drug_E,No,61,Other,Dermatologist,28,Urban,No,48,255,No,Yes,3,2,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0419,Drug_F,No,61,Other,Dermatologist,28,Urban,No,48,255,No,Yes,3,2,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0419,Drug_G,No,61,Other,Dermatologist,28,Urban,No,48,255,No,Yes,3,2,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0419,Drug_H,No,61,Other,Dermatologist,28,Urban,No,48,255,No,Yes,3,2,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0419,Drug_I,No,61,Other,Dermatologist,28,Urban,No,48,255,No,Yes,3,2,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0419,Drug_J,No,61,Other,Dermatologist,28,Urban,No,48,255,No,Yes,3,2,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0420,Drug_A,No,30,Female,Neurologist,15,Urban,No,37,234,No,Yes,3,1,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0420,Drug_B,No,30,Female,Neurologist,15,Urban,No,37,234,No,Yes,3,1,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0420,Drug_C,No,30,Female,Neurologist,15,Urban,No,37,234,No,Yes,3,1,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0420,Drug_D,No,30,Female,Neurologist,15,Urban,No,37,234,No,Yes,3,1,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0420,Drug_E,No,30,Female,Neurologist,15,Urban,No,37,234,No,Yes,3,1,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0420,Drug_F,No,30,Female,Neurologist,15,Urban,No,37,234,No,Yes,3,1,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0420,Drug_G,No,30,Female,Neurologist,15,Urban,No,37,234,No,Yes,3,1,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0420,Drug_H,No,30,Female,Neurologist,15,Urban,No,37,234,No,Yes,3,1,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0420,Drug_I,No,30,Female,Neurologist,15,Urban,No,37,234,No,Yes,3,1,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0420,Drug_J,No,30,Female,Neurologist,15,Urban,No,37,234,No,Yes,3,1,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0421,Drug_A,No,34,Female,General Physician,6,Suburban,Yes,44,175,No,Yes,3,3,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0421,Drug_B,Yes,34,Female,General Physician,6,Suburban,Yes,44,175,No,Yes,3,3,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0421,Drug_C,No,34,Female,General Physician,6,Suburban,Yes,44,175,No,Yes,3,3,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0421,Drug_D,No,34,Female,General Physician,6,Suburban,Yes,44,175,No,Yes,3,3,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0421,Drug_E,No,34,Female,General Physician,6,Suburban,Yes,44,175,No,Yes,3,3,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0421,Drug_F,No,34,Female,General Physician,6,Suburban,Yes,44,175,No,Yes,3,3,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0421,Drug_G,No,34,Female,General Physician,6,Suburban,Yes,44,175,No,Yes,3,3,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0421,Drug_H,No,34,Female,General Physician,6,Suburban,Yes,44,175,No,Yes,3,3,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0421,Drug_I,No,34,Female,General Physician,6,Suburban,Yes,44,175,No,Yes,3,3,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0421,Drug_J,No,34,Female,General Physician,6,Suburban,Yes,44,175,No,Yes,3,3,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0422,Drug_A,No,33,Male,Cardiologist,20,Urban,Yes,27,289,No,Yes,4,1,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0422,Drug_B,No,33,Male,Cardiologist,20,Urban,Yes,27,289,No,Yes,4,1,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0422,Drug_C,Yes,33,Male,Cardiologist,20,Urban,Yes,27,289,No,Yes,4,1,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0422,Drug_D,No,33,Male,Cardiologist,20,Urban,Yes,27,289,No,Yes,4,1,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0422,Drug_E,No,33,Male,Cardiologist,20,Urban,Yes,27,289,No,Yes,4,1,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0422,Drug_F,No,33,Male,Cardiologist,20,Urban,Yes,27,289,No,Yes,4,1,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0422,Drug_G,No,33,Male,Cardiologist,20,Urban,Yes,27,289,No,Yes,4,1,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0422,Drug_H,No,33,Male,Cardiologist,20,Urban,Yes,27,289,No,Yes,4,1,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0422,Drug_I,No,33,Male,Cardiologist,20,Urban,Yes,27,289,No,Yes,4,1,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0422,Drug_J,No,33,Male,Cardiologist,20,Urban,Yes,27,289,No,Yes,4,1,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0423,Drug_A,No,45,Female,Orthopedic,14,Urban,No,23,172,No,Yes,5,2,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0423,Drug_B,No,45,Female,Orthopedic,14,Urban,No,23,172,No,Yes,5,2,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0423,Drug_C,Yes,45,Female,Orthopedic,14,Urban,No,23,172,No,Yes,5,2,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0423,Drug_D,No,45,Female,Orthopedic,14,Urban,No,23,172,No,Yes,5,2,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0423,Drug_E,No,45,Female,Orthopedic,14,Urban,No,23,172,No,Yes,5,2,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0423,Drug_F,No,45,Female,Orthopedic,14,Urban,No,23,172,No,Yes,5,2,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0423,Drug_G,No,45,Female,Orthopedic,14,Urban,No,23,172,No,Yes,5,2,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0423,Drug_H,No,45,Female,Orthopedic,14,Urban,No,23,172,No,Yes,5,2,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0423,Drug_I,No,45,Female,Orthopedic,14,Urban,No,23,172,No,Yes,5,2,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0423,Drug_J,No,45,Female,Orthopedic,14,Urban,No,23,172,No,Yes,5,2,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0424,Drug_A,No,53,Female,General Physician,2,Urban,Yes,44,96,No,Yes,1,2,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0424,Drug_B,No,53,Female,General Physician,2,Urban,Yes,44,96,No,Yes,1,2,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0424,Drug_C,No,53,Female,General Physician,2,Urban,Yes,44,96,No,Yes,1,2,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0424,Drug_D,No,53,Female,General Physician,2,Urban,Yes,44,96,No,Yes,1,2,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0424,Drug_E,No,53,Female,General Physician,2,Urban,Yes,44,96,No,Yes,1,2,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0424,Drug_F,No,53,Female,General Physician,2,Urban,Yes,44,96,No,Yes,1,2,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0424,Drug_G,No,53,Female,General Physician,2,Urban,Yes,44,96,No,Yes,1,2,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0424,Drug_H,No,53,Female,General Physician,2,Urban,Yes,44,96,No,Yes,1,2,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0424,Drug_I,No,53,Female,General Physician,2,Urban,Yes,44,96,No,Yes,1,2,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0424,Drug_J,No,53,Female,General Physician,2,Urban,Yes,44,96,No,Yes,1,2,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0425,Drug_A,No,45,Other,General Physician,9,Rural,Yes,16,167,No,Yes,2,4,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0425,Drug_B,Yes,45,Other,General Physician,9,Rural,Yes,16,167,No,Yes,2,4,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0425,Drug_C,No,45,Other,General Physician,9,Rural,Yes,16,167,No,Yes,2,4,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0425,Drug_D,No,45,Other,General Physician,9,Rural,Yes,16,167,No,Yes,2,4,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0425,Drug_E,No,45,Other,General Physician,9,Rural,Yes,16,167,No,Yes,2,4,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0425,Drug_F,No,45,Other,General Physician,9,Rural,Yes,16,167,No,Yes,2,4,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0425,Drug_G,No,45,Other,General Physician,9,Rural,Yes,16,167,No,Yes,2,4,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0425,Drug_H,No,45,Other,General Physician,9,Rural,Yes,16,167,No,Yes,2,4,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0425,Drug_I,No,45,Other,General Physician,9,Rural,Yes,16,167,No,Yes,2,4,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0425,Drug_J,No,45,Other,General Physician,9,Rural,Yes,16,167,No,Yes,2,4,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0426,Drug_A,Yes,31,Female,Cardiologist,37,Urban,Yes,22,277,Yes,Yes,1,5,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0426,Drug_B,Yes,31,Female,Cardiologist,37,Urban,Yes,22,277,Yes,Yes,1,5,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0426,Drug_C,Yes,31,Female,Cardiologist,37,Urban,Yes,22,277,Yes,Yes,1,5,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0426,Drug_D,No,31,Female,Cardiologist,37,Urban,Yes,22,277,Yes,Yes,1,5,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0426,Drug_E,Yes,31,Female,Cardiologist,37,Urban,Yes,22,277,Yes,Yes,1,5,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0426,Drug_F,No,31,Female,Cardiologist,37,Urban,Yes,22,277,Yes,Yes,1,5,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0426,Drug_G,Yes,31,Female,Cardiologist,37,Urban,Yes,22,277,Yes,Yes,1,5,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0426,Drug_H,No,31,Female,Cardiologist,37,Urban,Yes,22,277,Yes,Yes,1,5,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0426,Drug_I,No,31,Female,Cardiologist,37,Urban,Yes,22,277,Yes,Yes,1,5,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0426,Drug_J,Yes,31,Female,Cardiologist,37,Urban,Yes,22,277,Yes,Yes,1,5,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0427,Drug_A,No,57,Male,General Physician,20,Rural,No,27,88,No,No,4,2,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0427,Drug_B,No,57,Male,General Physician,20,Rural,No,27,88,No,No,4,2,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0427,Drug_C,Yes,57,Male,General Physician,20,Rural,No,27,88,No,No,4,2,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0427,Drug_D,No,57,Male,General Physician,20,Rural,No,27,88,No,No,4,2,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0427,Drug_E,No,57,Male,General Physician,20,Rural,No,27,88,No,No,4,2,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0427,Drug_F,No,57,Male,General Physician,20,Rural,No,27,88,No,No,4,2,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0427,Drug_G,No,57,Male,General Physician,20,Rural,No,27,88,No,No,4,2,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0427,Drug_H,No,57,Male,General Physician,20,Rural,No,27,88,No,No,4,2,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0427,Drug_I,No,57,Male,General Physician,20,Rural,No,27,88,No,No,4,2,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0427,Drug_J,No,57,Male,General Physician,20,Rural,No,27,88,No,No,4,2,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0428,Drug_A,No,61,Female,Orthopedic,26,Rural,Yes,46,65,No,Yes,3,1,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0428,Drug_B,No,61,Female,Orthopedic,26,Rural,Yes,46,65,No,Yes,3,1,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0428,Drug_C,No,61,Female,Orthopedic,26,Rural,Yes,46,65,No,Yes,3,1,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0428,Drug_D,No,61,Female,Orthopedic,26,Rural,Yes,46,65,No,Yes,3,1,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0428,Drug_E,No,61,Female,Orthopedic,26,Rural,Yes,46,65,No,Yes,3,1,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0428,Drug_F,No,61,Female,Orthopedic,26,Rural,Yes,46,65,No,Yes,3,1,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0428,Drug_G,No,61,Female,Orthopedic,26,Rural,Yes,46,65,No,Yes,3,1,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0428,Drug_H,No,61,Female,Orthopedic,26,Rural,Yes,46,65,No,Yes,3,1,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0428,Drug_I,No,61,Female,Orthopedic,26,Rural,Yes,46,65,No,Yes,3,1,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0428,Drug_J,No,61,Female,Orthopedic,26,Rural,Yes,46,65,No,Yes,3,1,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0429,Drug_A,No,56,Other,Pediatrician,29,Urban,Yes,22,297,No,Yes,2,1,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0429,Drug_B,No,56,Other,Pediatrician,29,Urban,Yes,22,297,No,Yes,2,1,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0429,Drug_C,No,56,Other,Pediatrician,29,Urban,Yes,22,297,No,Yes,2,1,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0429,Drug_D,No,56,Other,Pediatrician,29,Urban,Yes,22,297,No,Yes,2,1,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0429,Drug_E,No,56,Other,Pediatrician,29,Urban,Yes,22,297,No,Yes,2,1,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0429,Drug_F,No,56,Other,Pediatrician,29,Urban,Yes,22,297,No,Yes,2,1,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0429,Drug_G,No,56,Other,Pediatrician,29,Urban,Yes,22,297,No,Yes,2,1,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0429,Drug_H,No,56,Other,Pediatrician,29,Urban,Yes,22,297,No,Yes,2,1,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0429,Drug_I,No,56,Other,Pediatrician,29,Urban,Yes,22,297,No,Yes,2,1,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0429,Drug_J,No,56,Other,Pediatrician,29,Urban,Yes,22,297,No,Yes,2,1,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0430,Drug_A,No,49,Other,General Physician,1,Rural,No,45,71,No,No,4,5,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0430,Drug_B,Yes,49,Other,General Physician,1,Rural,No,45,71,No,No,4,5,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0430,Drug_C,Yes,49,Other,General Physician,1,Rural,No,45,71,No,No,4,5,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0430,Drug_D,No,49,Other,General Physician,1,Rural,No,45,71,No,No,4,5,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0430,Drug_E,Yes,49,Other,General Physician,1,Rural,No,45,71,No,No,4,5,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0430,Drug_F,No,49,Other,General Physician,1,Rural,No,45,71,No,No,4,5,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0430,Drug_G,Yes,49,Other,General Physician,1,Rural,No,45,71,No,No,4,5,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0430,Drug_H,No,49,Other,General Physician,1,Rural,No,45,71,No,No,4,5,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0430,Drug_I,No,49,Other,General Physician,1,Rural,No,45,71,No,No,4,5,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0430,Drug_J,Yes,49,Other,General Physician,1,Rural,No,45,71,No,No,4,5,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0431,Drug_A,Yes,53,Female,Pediatrician,35,Urban,No,40,262,Yes,No,4,5,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
